temperature,humidity,wind_speed,vegetation,recent_fires,fire_detected
27.3,65,17,0.75,1,0
27.4,58,13,0.612,2,0
29.1,51,20,0.366,1,0
29.6,52,13,0.455,0,0
29.8,52,19,0.401,0,0
30.0,48,22,0.754,0,0
29.9,43,20,0.68,2,0
28.4,48,15,0.638,1,0
27.7,45,15,0.45,0,0
27.2,48,19,0.392,2,0
26.8,50,24,0.678,2,0
25.7,55,17,0.537,0,0
25.0,62,24,0.413,2,0
24.4,63,17,0.608,2,0
24.1,64,13,0.32,0,0
23.5,68,13,0.463,2,0
23.4,72,15,0.534,0,0
22.9,73,15,0.374,0,0
22.3,76,11,0.792,2,0
22.5,77,13,0.405,0,0
23.2,75,17,0.365,0,0
24.1,71,13,0.402,1,0
25.6,62,15,0.685,0,0
26.0,60,11,0.513,1,0
27.1,55,13,0.583,1,0
27.1,53,17,0.311,1,0
28.2,49,19,0.317,1,0
27.6,48,24,0.523,2,0
29.2,47,17,0.708,2,0
28.9,45,20,0.743,0,0
28.0,48,20,0.343,0,0
27.2,51,11,0.569,0,0
25.5,54,7,0.757,2,0
23.9,60,6,0.494,1,0
22.0,68,6,0.715,2,0
23.3,61,9,0.367,2,0
23.1,61,4,0.768,0,0
21.3,69,9,0.676,0,0
22.3,64,9,0.771,0,0
22.0,64,7,0.638,1,0
21.8,64,6,0.482,1,0
22.1,61,7,0.769,2,0
21.3,64,11,0.438,1,0
20.2,77,9,0.466,0,0
21.8,67,17,0.65,1,0
23.1,63,13,0.683,1,0
24.7,60,15,0.765,1,0
27.2,54,13,0.402,1,0
28.3,54,17,0.699,0,0
30.1,52,9,0.669,0,0
31.2,46,11,0.332,2,0
32.0,44,17,0.494,2,0
32.8,44,17,0.441,2,0
32.5,44,15,0.452,1,0
32.5,47,13,0.791,1,0
32.2,49,13,0.621,0,0
30.8,50,20,0.659,2,0
29.2,53,19,0.788,0,0
27.5,58,17,0.489,2,0
26.5,60,13,0.701,2,0
26.2,63,17,0.517,2,0
25.7,67,19,0.735,1,0
25.1,70,19,0.39,2,0
24.2,74,19,0.774,2,0
24.4,73,22,0.409,1,0
24.3,75,19,0.463,2,0
24.1,77,22,0.678,1,0
24.6,77,19,0.497,1,0
25.9,73,22,0.604,0,0
26.5,72,24,0.522,1,0
26.9,71,24,0.671,1,0
24.8,88,22,0.414,1,0
27.9,76,24,0.329,2,0
29.7,64,19,0.45,0,0
25.2,88,24,0.537,2,0
24.9,89,26,0.384,1,0
29.0,76,13,0.477,1,0
31.1,58,28,0.5,0,0
30.1,59,22,0.329,0,0
25.0,83,22,0.592,1,0
24.2,89,26,0.742,1,0
24.3,86,32,0.376,2,0
23.9,85,32,0.599,1,0
23.9,79,26,0.632,2,0
23.1,70,30,0.51,0,0
21.7,60,24,0.651,2,0
20.7,67,24,0.505,1,0
19.6,69,22,0.552,2,0
18.7,70,22,0.304,2,0
17.7,75,13,0.646,0,0
16.6,81,9,0.631,2,0
18.0,76,13,0.319,1,0
19.0,73,17,0.484,2,0
19.7,68,17,0.79,2,0
20.0,65,20,0.51,2,0
20.8,62,22,0.551,1,0
22.1,59,28,0.755,2,0
21.9,57,24,0.659,1,0
21.4,61,13,0.591,2,0
22.5,55,13,0.699,0,0
22.6,58,22,0.732,0,0
23.0,51,19,0.528,0,0
23.0,53,24,0.538,1,0
23.0,53,15,0.493,1,0
21.6,57,9,0.783,1,0
22.1,58,9,0.649,2,0
21.7,64,9,0.342,1,0
20.1,75,13,0.731,1,0
20.6,71,11,0.54,1,0
19.6,80,13,0.334,1,0
19.3,79,17,0.575,0,0
18.9,77,19,0.509,2,0
18.2,83,13,0.739,0,0
18.5,83,11,0.402,2,0
16.6,90,7,0.713,2,0
17.9,85,6,0.579,0,0
19.6,80,15,0.327,1,0
21.2,74,17,0.786,0,0
22.8,68,19,0.556,2,0
24.1,65,24,0.445,2,0
25.3,60,22,0.535,1,0
26.5,53,17,0.729,0,0
27.7,48,20,0.452,2,0
27.6,44,20,0.396,0,0
28.7,40,24,0.365,1,0
27.4,43,17,0.449,1,0
27.8,40,15,0.69,2,0
27.0,44,15,0.536,1,0
26.3,49,13,0.414,2,0
25.8,47,17,0.383,2,0
21.2,68,22,0.466,1,0
20.2,80,0,0.77,1,0
20.2,84,9,0.472,0,0
19.3,92,7,0.794,0,0
18.7,95,7,0.543,2,0
18.3,96,4,0.39,0,0
17.4,98,4,0.746,2,0
17.2,98,4,0.53,1,0
16.8,99,0,0.655,1,0
18.1,95,0,0.792,0,0
19.3,89,6,0.325,2,0
21.1,80,0,0.348,2,0
22.5,69,4,0.66,0,0
24.1,61,9,0.441,2,0
24.8,55,4,0.392,2,0
26.4,40,0,0.32,1,0
27.4,44,4,0.311,2,0
28.0,47,11,0.687,2,0
28.3,43,7,0.367,2,0
28.0,48,9,0.534,0,0
24.8,62,19,0.603,0,0
25.1,60,9,0.514,0,0
25.1,61,7,0.314,2,0
24.3,65,11,0.692,2,0
23.0,73,6,0.305,0,0
23.5,67,4,0.681,0,0
23.1,69,6,0.747,2,0
22.8,73,9,0.516,2,0
22.8,68,11,0.568,1,0
22.4,70,4,0.538,0,0
21.8,76,9,0.495,2,0
21.4,78,11,0.744,0,0
21.1,77,13,0.747,0,0
20.9,78,15,0.468,0,0
20.7,81,13,0.608,1,0
21.1,80,19,0.763,2,0
21.7,77,22,0.781,2,0
21.7,75,17,0.554,0,0
23.2,69,13,0.526,2,0
24.2,67,17,0.439,1,0
23.6,68,19,0.779,0,0
24.0,68,20,0.371,1,0
23.7,66,17,0.59,1,0
22.3,80,19,0.441,2,0
21.3,85,17,0.44,2,0
20.4,89,20,0.502,1,0
20.2,88,13,0.799,2,0
20.2,86,15,0.327,1,0
19.9,86,19,0.589,1,0
20.1,82,19,0.341,0,0
19.8,84,20,0.377,1,0
19.5,85,17,0.52,1,0
19.3,85,19,0.555,2,0
20.1,82,13,0.429,0,0
19.7,86,13,0.458,2,0
19.3,90,9,0.343,0,0
19.0,92,19,0.452,2,0
19.0,92,9,0.783,1,0
19.7,91,7,0.772,0,0
20.8,89,9,0.467,0,0
20.2,91,13,0.585,0,0
20.2,90,11,0.755,0,0
19.9,92,15,0.303,2,0
20.8,88,17,0.705,2,0
21.3,88,19,0.774,0,0
21.7,86,19,0.346,0,0
21.0,91,20,0.381,0,0
20.7,90,20,0.78,2,0
20.6,91,20,0.569,0,0
20.0,93,22,0.307,0,0
19.6,93,24,0.429,0,0
19.1,93,17,0.525,2,0
18.5,95,22,0.646,1,0
18.2,95,20,0.667,1,0
18.0,95,19,0.798,2,0
17.9,94,20,0.444,1,0
17.5,95,19,0.569,0,0
17.6,95,19,0.567,0,0
17.5,95,22,0.503,2,0
17.2,97,24,0.385,2,0
17.2,97,22,0.789,1,0
17.4,96,20,0.727,1,0
18.4,93,17,0.549,0,0
19.4,90,15,0.602,2,0
20.4,86,15,0.414,1,0
22.3,82,11,0.572,1,0
23.9,78,13,0.647,0,0
26.1,72,9,0.558,0,0
26.9,66,15,0.795,0,0
27.3,65,17,0.606,0,0
27.5,63,19,0.485,1,0
26.8,68,9,0.686,2,0
20.2,96,32,0.385,2,0
19.6,95,19,0.492,0,0
20.4,89,11,0.473,0,0
19.9,94,13,0.516,1,0
20.0,91,9,0.691,0,0
20.0,92,9,0.542,2,0
20.0,93,9,0.697,0,0
20.1,93,4,0.588,2,0
19.7,97,6,0.471,0,0
19.7,96,4,0.705,0,0
19.5,97,0,0.419,2,0
19.5,96,4,0.412,1,0
19.6,95,4,0.552,1,0
19.8,95,9,0.43,0,0
20.5,91,7,0.305,0,0
21.6,79,15,0.624,2,0
22.3,70,19,0.556,2,0
22.9,68,17,0.523,0,0
24.0,67,13,0.783,2,0
24.4,63,17,0.586,1,0
25.4,60,13,0.732,1,0
26.4,56,13,0.37,2,0
26.2,57,15,0.585,2,0
26.7,55,17,0.734,2,0
26.0,57,17,0.592,1,0
23.2,75,15,0.659,0,0
23.2,72,15,0.486,2,0
22.9,72,13,0.346,2,0
22.3,76,11,0.529,2,0
21.8,78,17,0.497,0,0
21.8,78,19,0.734,2,0
21.3,78,22,0.422,2,0
20.9,81,15,0.783,1,0
20.4,84,13,0.779,2,0
20.2,87,9,0.424,1,0
19.5,87,9,0.474,0,0
19.5,88,13,0.748,2,0
19.7,88,13,0.783,2,0
19.9,86,19,0.522,1,0
20.9,83,13,0.46,0,0
21.9,79,15,0.563,0,0
22.4,75,22,0.644,1,0
22.5,75,20,0.437,0,0
23.8,67,17,0.668,0,0
25.2,64,20,0.326,0,0
25.1,62,19,0.325,0,0
25.4,61,13,0.493,0,0
25.2,61,19,0.477,0,0
24.5,67,11,0.458,0,0
24.6,62,11,0.546,0,0
24.4,65,7,0.46,2,0
23.2,71,7,0.396,1,0
22.4,75,6,0.455,0,0
22.2,76,9,0.787,1,0
21.7,76,9,0.506,0,0
21.2,79,7,0.522,0,0
21.1,81,9,0.588,2,0
20.9,85,11,0.792,1,0
20.7,82,11,0.421,1,0
19.5,88,6,0.641,2,0
19.8,86,7,0.658,2,0
20.9,79,9,0.604,1,0
21.0,76,13,0.344,0,0
21.9,74,9,0.638,0,0
21.9,78,11,0.332,1,0
21.9,79,15,0.598,0,0
21.9,80,15,0.67,2,0
22.6,78,9,0.405,2,0
23.7,76,15,0.721,2,0
24.2,71,13,0.315,1,0
25.7,64,15,0.722,1,0
24.5,64,7,0.53,1,0
24.9,62,7,0.409,0,0
24.5,63,6,0.367,1,0
24.3,65,0,0.777,1,0
23.3,71,6,0.336,2,0
23.0,76,6,0.4,0,0
22.2,76,4,0.474,0,0
21.7,79,4,0.61,2,0
21.4,78,4,0.572,0,0
21.2,82,20,0.363,1,0
19.5,95,9,0.445,0,0
19.1,93,9,0.419,2,0
18.8,93,4,0.407,0,0
18.9,92,4,0.506,2,0
19.3,89,0,0.652,1,0
18.8,93,0,0.409,1,0
20.1,89,0,0.483,2,0
21.0,85,11,0.495,1,0
21.5,82,13,0.788,1,0
21.6,81,9,0.777,0,0
23.7,70,7,0.7,1,0
25.3,64,9,0.421,2,0
25.2,59,15,0.334,1,0
25.7,62,15,0.458,0,0
25.7,56,17,0.433,2,0
25.6,54,13,0.553,1,0
24.9,58,13,0.689,1,0
22.5,67,7,0.729,1,0
21.7,70,6,0.722,2,0
20.4,75,6,0.48,0,0
19.9,78,7,0.644,2,0
20.6,77,0,0.456,2,0
18.9,84,9,0.33,0,0
18.5,85,9,0.651,2,0
17.8,88,6,0.305,2,0
17.4,89,6,0.505,1,0
16.7,91,6,0.465,2,0
16.6,92,0,0.647,1,0
18.2,85,0,0.683,2,0
19.3,85,9,0.452,1,0
20.5,81,7,0.706,1,0
21.7,79,0,0.447,1,0
23.8,69,0,0.523,0,0
23.8,67,7,0.664,2,0
24.9,60,6,0.646,2,0
25.8,59,11,0.794,2,0
25.9,53,17,0.413,0,0
26.9,50,13,0.631,1,0
27.0,41,7,0.605,2,0
26.4,49,9,0.758,0,0
24.9,52,7,0.378,0,0
23.7,54,4,0.676,2,0
23.5,60,6,0.584,1,0
21.6,77,6,0.437,0,0
22.0,76,4,0.537,2,0
22.3,75,9,0.467,1,0
21.9,74,7,0.59,0,0
21.1,79,11,0.745,0,0
18.9,86,4,0.585,2,0
18.7,86,0,0.616,2,0
18.2,88,11,0.559,1,0
17.6,86,7,0.326,2,0
18.2,81,11,0.416,2,0
19.5,80,15,0.546,1,0
21.1,79,17,0.455,2,0
21.4,76,17,0.391,1,0
21.8,74,13,0.552,1,0
23.5,70,11,0.461,1,0
22.7,80,15,0.429,2,0
24.1,74,20,0.532,1,0
24.8,68,24,0.367,2,0
24.9,57,30,0.764,1,0
24.3,55,28,0.734,2,0
24.8,57,30,0.654,1,0
23.9,62,24,0.353,0,0
23.4,64,17,0.688,0,0
22.4,66,13,0.704,0,0
21.7,65,9,0.684,1,0
21.1,65,13,0.357,2,0
18.6,70,13,0.622,1,0
18.1,64,11,0.717,1,0
17.7,66,9,0.589,1,0
15.3,76,7,0.623,1,0
15.7,75,7,0.529,2,0
14.8,77,11,0.564,1,0
14.8,78,13,0.317,0,0
15.1,82,17,0.619,0,0
15.6,80,20,0.341,0,0
17.1,75,17,0.518,1,0
18.0,67,19,0.446,2,0
18.3,65,17,0.573,2,0
19.0,59,19,0.367,2,0
21.0,53,22,0.646,1,0
21.2,50,20,0.698,2,0
20.1,53,17,0.382,0,0
22.0,44,20,0.352,2,0
21.3,42,22,0.373,1,0
21.3,43,13,0.739,1,0
20.8,40,15,0.564,2,0
18.4,49,11,0.534,1,0
18.6,50,7,0.353,2,0
15.9,62,6,0.625,2,0
15.2,66,6,0.734,0,0
16.6,66,0,0.714,1,0
16.0,75,9,0.613,0,0
16.6,65,13,0.338,1,0
16.3,72,13,0.356,2,0
15.8,74,11,0.325,1,0
13.3,85,7,0.429,2,0
12.8,89,9,0.368,1,0
15.2,82,15,0.43,0,0
16.5,78,13,0.493,0,0
17.5,76,15,0.771,2,0
19.4,72,11,0.605,0,0
20.6,68,9,0.717,2,0
22.5,58,15,0.655,2,0
23.3,51,15,0.356,2,0
23.3,47,13,0.668,1,0
24.5,42,15,0.438,2,0
23.5,46,17,0.62,0,0
23.5,45,13,0.47,1,0
23.7,44,13,0.799,0,0
22.1,54,9,0.432,2,0
20.7,56,11,0.44,2,0
19.5,62,6,0.765,0,0
16.7,75,4,0.312,1,0
17.6,68,0,0.648,0,0
16.8,71,0,0.663,2,0
15.4,80,0,0.718,1,0
16.5,83,0,0.787,2,0
15.3,89,0,0.788,2,0
15.6,86,0,0.333,0,0
15.3,87,0,0.711,2,0
14.5,93,0,0.623,0,0
16.0,81,6,0.624,1,0
17.8,76,7,0.364,2,0
19.0,75,11,0.625,2,0
20.2,67,11,0.791,1,0
21.6,63,17,0.756,0,0
23.1,63,13,0.52,2,0
24.8,49,17,0.32,1,0
24.6,49,17,0.481,2,0
25.2,43,11,0.713,0,0
24.6,41,15,0.651,0,0
24.4,41,13,0.53,0,0
23.8,43,13,0.328,0,0
22.5,45,17,0.513,1,0
20.1,49,9,0.535,2,0
18.4,56,9,0.764,1,0
18.2,58,7,0.621,0,0
18.5,58,7,0.456,0,0
16.6,69,6,0.563,0,0
16.5,67,4,0.333,0,0
15.0,76,4,0.786,2,0
15.9,73,0,0.48,0,0
15.9,74,0,0.539,2,0
16.1,72,6,0.478,0,0
15.0,73,0,0.641,2,0
14.6,78,7,0.631,2,0
17.2,74,6,0.658,0,0
19.3,62,7,0.434,1,0
20.4,48,13,0.458,1,0
21.8,50,13,0.363,1,0
21.1,48,11,0.628,1,0
23.7,43,17,0.32,1,0
23.2,44,22,0.599,0,0
22.6,48,15,0.735,0,0
23.4,47,19,0.745,0,0
23.1,49,17,0.525,0,0
22.6,48,19,0.53,0,0
22.4,48,13,0.338,0,0
22.1,52,7,0.635,2,0
21.5,50,6,0.711,2,0
19.2,67,20,0.422,0,0
18.5,72,6,0.511,0,0
18.1,75,4,0.719,2,0
19.0,76,13,0.739,2,0
18.6,78,15,0.422,0,0
18.8,73,11,0.575,2,0
18.8,65,13,0.396,1,0
18.6,66,9,0.351,1,0
18.0,70,7,0.756,1,0
17.6,72,6,0.71,2,0
18.9,65,15,0.68,0,0
19.9,59,15,0.324,0,0
21.1,59,15,0.722,0,0
22.0,61,17,0.519,2,0
23.2,56,24,0.471,2,0
24.4,49,24,0.573,1,0
25.8,44,24,0.346,2,0
25.5,42,19,0.678,1,0
25.7,39,20,0.591,1,0
25.6,39,28,0.393,0,0
25.4,40,15,0.394,2,0
25.1,40,11,0.392,0,0
23.9,49,9,0.329,0,0
23.3,58,13,0.594,2,0
22.5,59,15,0.72,2,0
21.9,61,17,0.309,1,0
21.5,57,19,0.325,1,0
20.7,57,11,0.586,1,0
20.2,63,13,0.71,1,0
19.3,67,13,0.463,0,0
18.9,68,13,0.475,0,0
18.9,71,15,0.598,2,0
18.5,77,15,0.437,1,0
19.1,78,24,0.313,1,0
20.3,76,19,0.668,1,0
21.8,69,22,0.613,0,0
22.9,69,24,0.59,2,0
23.9,58,22,0.671,0,0
26.0,54,24,0.638,2,0
26.5,51,28,0.403,2,0
27.0,50,26,0.476,0,0
25.0,55,13,0.363,0,0
25.8,55,19,0.365,2,0
25.6,54,22,0.638,0,0
25.9,53,17,0.729,0,0
25.0,57,11,0.781,2,0
22.6,65,9,0.614,2,0
21.8,70,7,0.392,1,0
22.9,68,7,0.353,0,0
20.5,77,6,0.706,2,0
21.8,73,6,0.589,0,0
19.1,83,4,0.609,0,0
19.2,80,13,0.691,2,0
20.4,60,9,0.652,1,0
19.6,63,13,0.717,2,0
19.0,66,13,0.328,2,0
16.4,84,6,0.674,0,0
16.6,79,11,0.725,1,0
18.5,68,11,0.443,2,0
20.7,61,7,0.62,0,0
22.1,57,9,0.457,2,0
24.2,51,13,0.779,0,0
25.4,47,0,0.317,2,0
26.5,46,6,0.59,1,0
27.3,45,4,0.383,2,0
27.7,42,11,0.656,0,0
27.7,39,9,0.388,2,0
27.9,41,11,0.418,1,0
27.3,43,6,0.547,1,0
25.8,49,6,0.757,1,0
26.1,45,11,0.406,1,0
25.9,45,13,0.372,0,0
24.9,48,7,0.679,2,0
23.0,58,11,0.55,1,0
22.4,58,13,0.756,2,0
22.1,60,9,0.373,0,0
21.6,62,11,0.623,2,0
20.9,63,6,0.416,2,0
20.9,65,6,0.378,1,0
20.8,66,11,0.642,1,0
20.4,69,4,0.597,0,0
20.2,72,6,0.677,2,0
21.5,70,6,0.455,0,0
21.9,71,4,0.524,0,0
24.8,61,6,0.503,0,0
26.4,55,7,0.792,1,0
27.1,54,7,0.446,1,0
29.1,49,7,0.447,2,0
30.1,45,11,0.477,2,0
30.8,40,7,0.582,2,0
31.1,38,9,0.426,1,0
31.1,42,13,0.758,1,0
30.2,45,11,0.433,0,0
28.9,47,13,0.748,1,0
27.0,52,9,0.352,0,0
26.5,55,13,0.628,0,0
25.3,60,11,0.753,1,0
23.9,67,9,0.384,0,0
24.0,69,9,0.784,0,0
22.1,78,11,0.526,2,0
22.4,78,6,0.773,0,0
23.4,67,7,0.638,1,0
23.5,66,15,0.451,1,0
23.2,68,7,0.394,0,0
21.2,76,6,0.452,2,0
20.9,79,0,0.347,1,0
22.9,70,9,0.372,1,0
24.2,65,15,0.352,2,0
24.7,64,11,0.511,0,0
26.3,59,15,0.698,1,0
27.9,53,20,0.371,0,0
28.9,49,17,0.365,0,0
29.7,46,13,0.622,0,0
30.2,41,17,0.399,0,0
30.1,42,13,0.349,1,0
30.4,42,11,0.383,2,0
29.5,46,4,0.762,1,0
28.5,44,11,0.711,2,0
27.2,47,15,0.477,0,0
25.7,54,11,0.628,2,0
24.8,58,9,0.569,0,0
23.9,65,15,0.639,1,0
24.3,66,15,0.641,1,0
24.3,63,15,0.614,2,0
23.2,68,11,0.433,0,0
22.3,68,11,0.32,0,0
21.8,69,11,0.528,2,0
22.4,66,13,0.745,0,0
21.4,70,15,0.585,0,0
22.0,71,13,0.716,0,0
23.1,68,13,0.796,1,0
24.7,61,17,0.382,1,0
25.6,61,19,0.646,1,0
26.0,61,22,0.637,0,0
26.2,61,17,0.79,1,0
27.1,59,20,0.793,0,0
26.7,60,20,0.643,0,0
26.4,61,17,0.422,2,0
26.0,62,15,0.699,0,0
23.6,81,13,0.354,1,0
22.4,89,13,0.69,1,0
22.8,86,7,0.755,0,0
22.6,87,7,0.491,1,0
22.8,85,13,0.615,0,0
21.8,93,11,0.515,2,0
22.3,88,15,0.519,0,0
22.5,81,22,0.455,0,0
21.8,85,26,0.681,2,0
21.5,87,15,0.768,1,0
21.3,88,15,0.77,2,0
21.1,89,13,0.387,2,0
20.9,91,11,0.737,0,0
20.0,94,13,0.669,0,0
20.3,94,15,0.426,2,0
21.4,89,15,0.334,1,0
21.3,86,15,0.434,2,0
22.7,69,24,0.756,1,0
23.8,60,15,0.617,2,0
22.6,63,13,0.661,2,0
25.2,50,22,0.429,1,0
25.4,44,30,0.66,2,0
24.2,41,30,0.314,0,0
23.2,40,28,0.488,2,0
22.4,42,24,0.613,0,0
21.5,41,22,0.373,1,0
20.0,44,20,0.712,1,0
19.3,46,17,0.418,0,0
16.9,52,15,0.626,2,0
14.9,60,7,0.503,0,0
13.9,65,9,0.598,0,0
14.1,70,7,0.354,1,0
12.0,78,7,0.308,0,0
11.5,79,9,0.755,2,0
13.4,73,11,0.435,0,0
11.0,80,9,0.71,1,0
10.5,82,7,0.8,2,0
10.5,84,7,0.406,1,0
12.0,81,9,0.433,0,0
16.0,59,19,0.631,0,0
18.0,50,20,0.783,1,0
19.6,47,22,0.758,1,0
20.7,44,20,0.551,2,0
21.9,42,22,0.698,1,0
22.6,40,26,0.368,1,0
23.5,37,32,0.789,0,0
24.7,35,20,0.782,0,0
24.2,36,32,0.382,1,0
24.2,36,24,0.45,1,0
23.5,36,26,0.35,0,0
22.5,36,19,0.436,2,0
21.7,38,15,0.708,2,0
19.7,44,9,0.489,2,0
19.7,45,15,0.344,2,0
19.5,50,22,0.471,0,0
18.3,58,20,0.791,1,0
17.5,64,19,0.615,2,0
17.0,70,11,0.508,0,0
15.4,81,11,0.383,1,0
16.2,75,17,0.793,2,0
15.1,81,15,0.71,1,0
15.5,78,20,0.441,2,0
16.3,75,26,0.335,1,0
16.8,72,20,0.328,2,0
17.9,71,24,0.36,2,0
19.6,67,32,0.59,1,0
21.8,58,26,0.764,1,0
23.1,57,33,0.548,1,0
25.0,55,32,0.721,0,0
26.7,54,37,0.523,0,0
27.8,50,26,0.654,1,0
28.5,50,35,0.666,0,0
27.8,49,33,0.387,2,0
27.4,51,41,0.481,1,0
26.6,53,35,0.619,0,0
25.5,57,43,0.335,1,0
24.5,56,39,0.481,2,0
24.5,58,44,0.567,2,0
24.2,58,41,0.798,0,0
23.7,60,37,0.537,2,0
23.4,57,33,0.708,1,0
23.5,56,35,0.516,0,0
23.2,56,35,0.698,1,0
22.8,52,28,0.598,1,0
22.8,54,28,0.743,1,0
22.6,61,28,0.505,2,0
22.5,67,30,0.602,1,0
22.6,68,32,0.615,2,0
22.9,65,37,0.509,1,0
21.8,75,35,0.372,2,0
19.7,89,20,0.347,2,0
21.1,86,26,0.308,2,0
22.8,77,20,0.737,1,0
24.0,70,22,0.418,1,0
24.1,70,22,0.406,2,0
25.6,65,30,0.668,1,0
24.8,68,20,0.46,2,0
25.0,67,17,0.553,1,0
24.2,71,13,0.381,2,0
23.1,77,9,0.78,2,0
22.3,82,11,0.726,0,0
21.6,85,11,0.732,1,0
21.7,74,20,0.503,1,0
20.8,61,11,0.681,0,0
19.6,66,11,0.372,2,0
19.1,66,4,0.304,2,0
19.1,66,9,0.31,0,0
17.7,73,11,0.593,0,0
16.3,80,11,0.528,2,0
16.0,82,13,0.559,1,0
16.2,79,13,0.304,0,0
17.8,63,24,0.511,0,0
18.6,55,20,0.659,0,0
20.4,47,15,0.521,0,0
22.0,42,20,0.666,0,0
22.7,34,15,0.417,0,0
23.2,35,13,0.707,2,0
23.6,34,6,0.594,2,0
23.5,34,7,0.405,0,0
24.3,34,7,0.418,2,0
24.2,33,4,0.614,1,0
24.0,33,7,0.715,1,0
22.7,40,9,0.508,0,0
20.9,44,6,0.429,1,0
18.8,56,11,0.734,1,0
18.5,49,7,0.635,2,0
17.5,58,6,0.524,2,0
17.0,60,7,0.544,2,0
16.1,63,4,0.402,2,0
14.0,73,4,0.613,1,0
13.5,77,4,0.479,0,0
13.0,79,0,0.798,2,0
13.3,79,0,0.54,1,0
14.2,77,6,0.543,2,0
13.0,86,7,0.583,1,0
15.5,78,4,0.758,2,0
17.3,70,7,0.7,0,0
19.1,61,4,0.526,2,0
20.7,55,6,0.659,0,0
21.8,48,4,0.593,2,0
24.4,37,4,0.546,2,0
25.5,31,9,0.396,2,0
25.3,32,9,0.532,1,0
25.6,29,7,0.423,1,0
25.4,29,11,0.757,0,0
23.6,34,9,0.468,0,0
24.0,33,11,0.776,1,0
20.9,45,13,0.567,0,0
21.2,44,9,0.616,0,0
19.7,51,7,0.571,1,0
19.2,55,4,0.365,1,0
18.7,56,4,0.488,1,0
17.5,62,7,0.35,1,0
15.6,66,0,0.611,2,0
13.7,73,6,0.523,1,0
14.0,79,4,0.689,0,0
13.4,85,6,0.41,2,0
14.5,76,6,0.382,2,0
13.4,84,6,0.503,0,0
16.3,77,7,0.763,2,0
18.5,70,11,0.655,0,0
21.1,55,9,0.509,2,0
23.5,47,9,0.559,2,0
24.3,43,9,0.342,0,0
26.0,39,13,0.792,0,0
26.2,36,4,0.633,0,0
28.0,33,0,0.443,0,0
27.8,34,13,0.593,1,0
27.8,36,4,0.355,1,0
26.6,42,13,0.783,0,0
25.8,44,13,0.387,1,0
25.3,45,9,0.624,0,0
25.0,46,9,0.423,0,0
24.2,49,15,0.659,2,0
22.7,61,13,0.688,0,0
21.1,72,11,0.637,0,0
20.6,74,9,0.607,0,0
21.1,73,9,0.746,0,0
20.8,73,13,0.339,2,0
20.9,70,7,0.465,0,0
20.8,69,6,0.424,2,0
20.7,68,9,0.794,0,0
20.7,71,15,0.495,2,0
20.5,76,17,0.666,1,0
21.1,75,15,0.642,2,0
22.0,73,11,0.406,2,0
22.9,70,9,0.419,0,0
25.0,63,15,0.441,2,0
25.6,63,6,0.506,2,0
25.2,64,9,0.417,0,0
24.7,66,15,0.31,1,0
24.1,68,19,0.74,1,0
23.5,70,15,0.783,1,0
23.3,72,15,0.471,2,0
21.8,85,9,0.469,0,0
20.8,93,7,0.304,1,0
20.7,95,9,0.64,1,0
21.1,92,9,0.713,1,0
20.7,94,15,0.373,1,0
20.2,94,9,0.38,0,0
20.3,93,13,0.695,1,0
20.0,92,13,0.608,2,0
19.1,95,17,0.322,2,0
18.6,95,15,0.611,0,0
18.5,94,11,0.454,1,0
17.6,97,7,0.484,1,0
18.2,95,7,0.685,2,0
19.5,93,11,0.705,0,0
21.3,85,13,0.5,2,0
22.4,79,15,0.774,0,0
23.3,76,11,0.503,0,0
23.4,71,7,0.686,0,0
25.5,68,11,0.542,2,0
25.9,63,11,0.749,0,0
26.4,60,13,0.754,2,0
26.2,59,11,0.344,2,0
27.0,57,9,0.768,1,0
26.1,58,13,0.713,2,0
25.8,59,9,0.696,2,0
25.2,62,6,0.4,1,0
24.2,71,7,0.703,1,0
24.0,70,9,0.725,1,0
22.9,75,7,0.445,0,0
22.1,78,6,0.776,0,0
21.3,82,7,0.325,1,0
21.0,85,7,0.375,0,0
21.3,84,7,0.569,1,0
21.1,85,6,0.588,0,0
21.1,87,7,0.623,2,0
21.0,84,6,0.308,0,0
19.5,90,9,0.78,0,0
19.9,87,7,0.322,2,0
21.1,83,7,0.372,1,0
23.1,74,6,0.307,0,0
24.7,65,6,0.583,0,0
26.1,61,13,0.766,2,0
26.8,56,15,0.633,2,0
27.9,53,11,0.711,2,0
28.1,54,13,0.307,2,0
28.2,55,13,0.571,1,0
27.6,56,19,0.53,0,0
26.9,57,17,0.549,0,0
24.8,60,9,0.336,0,0
22.6,68,6,0.642,0,0
22.5,70,11,0.552,1,0
21.4,67,7,0.683,0,0
19.6,75,9,0.543,1,0
20.2,70,0,0.375,1,0
18.1,81,4,0.624,2,0
18.7,77,4,0.386,2,0
17.6,88,9,0.736,0,0
18.5,78,6,0.607,1,0
18.3,77,6,0.379,2,0
15.8,91,7,0.781,1,0
17.5,83,11,0.559,2,0
18.6,77,15,0.336,1,0
19.9,68,9,0.613,0,0
21.2,65,19,0.427,0,0
22.2,67,19,0.702,1,0
22.6,64,19,0.709,2,0
23.3,56,17,0.789,2,0
24.6,47,17,0.551,0,0
25.6,44,9,0.527,0,0
25.1,40,13,0.677,0,0
25.0,38,6,0.366,2,0
24.6,40,0,0.573,2,0
23.5,48,0,0.573,0,0
21.7,54,6,0.345,1,0
